C-16 POPULATION BY MOTHER TONGUE,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Table,State,District,Town,Area name,Mother,Mother tongue name,Total,,,Rural,,,Urban,,
name,code,code,code,,tongue,,P,M,F,P,M,F,P,M,F
,,,,,code,,1,2,3,4,5,6,7,8,9
,,,,,,,,,,,,,,,
C0116,29,567,803124,Harihar (CMC + OG),006999,6 Others,10,6,4,0,0,0,10,6,4
C0116,29,567,803124,Harihar (CMC + OG),007000,7 KANNADA,46857,23790,23067,0,0,0,46857,23790,23067
C0116,29,567,803124,Harihar (CMC + OG),007016, Kannada,46700,23712,22988,0,0,0,46700,23712,22988
C0116,29,567,803124,Harihar (CMC + OG),007999,7 Others,157,78,79,0,0,0,157,78,79
C0116,29,567,803124,Harihar (CMC + OG),008000,8 KASHMIRI ,8,3,5,0,0,0,8,3,5
C0116,29,567,803124,Harihar (CMC + OG),008005, Kashmiri,8,3,5,0,0,0,8,3,5
C0116,29,567,803124,Harihar (CMC + OG),009000,9 KONKANI,281,142,139,0,0,0,281,142,139
C0116,29,567,803124,Harihar (CMC + OG),009011, Konkani,276,139,137,0,0,0,276,139,137
C0116,29,567,803124,Harihar (CMC + OG),009013, Kudubi/Kudumbi,1,0,1,0,0,0,1,0,1
C0116,29,567,803124,Harihar (CMC + OG),009999,9 Others,4,3,1,0,0,0,4,3,1
C0116,29,567,803124,Harihar (CMC + OG),011000,11 MALAYALAM,200,96,104,0,0,0,200,96,104
C0116,29,567,803124,Harihar (CMC + OG),011016, Malayalam,200,96,104,0,0,0,200,96,104
C0116,29,567,803124,Harihar (CMC + OG),012000,12 MANIPURI ,1,0,1,0,0,0,1,0,1
C0116,29,567,803124,Harihar (CMC + OG),012003, Manipuri,1,0,1,0,0,0,1,0,1
C0116,29,567,803124,Harihar (CMC + OG),013000,13 MARATHI ,2485,1272,1213,0,0,0,2485,1272,1213
C0116,29,567,803124,Harihar (CMC + OG),013071, Marathi,2485,1272,1213,0,0,0,2485,1272,1213
C0116,29,567,803124,Harihar (CMC + OG),014000,14 NEPALI ,1,1,0,0,0,0,1,1,0
C0116,29,567,803124,Harihar (CMC + OG),014011, Nepali,1,1,0,0,0,0,1,1,0
C0116,29,567,803124,Harihar (CMC + OG),015000,15 ODIA ,16,10,6,0,0,0,16,10,6
C0116,29,567,803124,Harihar (CMC + OG),015043, Odia,16,10,6,0,0,0,16,10,6
C0116,29,567,803124,Harihar (CMC + OG),016000,16 PUNJABI ,4,2,2,0,0,0,4,2,2
C0116,29,567,803124,Harihar (CMC + OG),016038, Punjabi,4,2,2,0,0,0,4,2,2
C0116,29,567,803124,Harihar (CMC + OG),017000,17 SANSKRIT ,3,2,1,0,0,0,3,2,1
C0116,29,567,803124,Harihar (CMC + OG),017002, Sanskrit,3,2,1,0,0,0,3,2,1
C0116,29,567,803124,Harihar (CMC + OG),020000,20 TAMIL ,781,417,364,0,0,0,781,417,364
C0116,29,567,803124,Harihar (CMC + OG),020027, Tamil,781,417,364,0,0,0,781,417,364
C0116,29,567,803124,Harihar (CMC + OG),021000,21 TELUGU ,1150,588,562,0,0,0,1150,588,562
C0116,29,567,803124,Harihar (CMC + OG),021046, Telugu,1150,588,562,0,0,0,1150,588,562
C0116,29,567,803124,Harihar (CMC + OG),022000,22 URDU,28353,14322,14031,0,0,0,28353,14322,14031
C0116,29,567,803124,Harihar (CMC + OG),022015, Urdu,28353,14322,14031,0,0,0,28353,14322,14031
C0116,29,567,803124,Harihar (CMC + OG),028000,28 ARABIC/ARBI ,2,1,1,0,0,0,2,1,1
C0116,29,567,803124,Harihar (CMC + OG),028001, Arabic/Arbi,2,1,1,0,0,0,2,1,1
C0116,29,567,803124,Harihar (CMC + OG),037000,37 COORGI/KODAGU ,4,3,1,0,0,0,4,3,1
C0116,29,567,803124,Harihar (CMC + OG),037003, Kodava,4,3,1,0,0,0,4,3,1
C0116,29,567,803124,Harihar (CMC + OG),040000,40 ENGLISH ,8,6,2,0,0,0,8,6,2
C0116,29,567,803124,Harihar (CMC + OG),040001, English,8,6,2,0,0,0,8,6,2
C0116,29,567,803124,Harihar (CMC + OG),065000,65 KONDA,1,1,0,0,0,0,1,1,0
C0116,29,567,803124,Harihar (CMC + OG),065003, Konda,1,1,0,0,0,0,1,1,0
C0116,29,567,803124,Harihar (CMC + OG),101000,101 POCHURY,4,3,1,0,0,0,4,3,1
C0116,29,567,803124,Harihar (CMC + OG),101006, Pochury,4,3,1,0,0,0,4,3,1
C0116,29,567,803124,Harihar (CMC + OG),117000,117 TULU ,122,56,66,0,0,0,122,56,66
C0116,29,567,803124,Harihar (CMC + OG),117009, Tulu,121,55,66,0,0,0,121,55,66
C0116,29,567,803124,Harihar (CMC + OG),117999,117 Others ,1,1,0,0,0,0,1,1,0
C0116,29,567,803124,Harihar (CMC + OG),124000,124 OTHERS,634,333,301,0,0,0,634,333,301
C0116,29,567,803125,Harapanahalli (TMC),002000,2 BENGALI ,3,1,2,0,0,0,3,1,2
C0116,29,567,803125,Harapanahalli (TMC),002007, Bengali,3,1,2,0,0,0,3,1,2
C0116,29,567,803125,Harapanahalli (TMC),005000,5 GUJARATI,32,14,18,0,0,0,32,14,18
C0116,29,567,803125,Harapanahalli (TMC),005018, Gujarati,22,11,11,0,0,0,22,11,11
C0116,29,567,803125,Harapanahalli (TMC),005999,5 Others,10,3,7,0,0,0,10,3,7
C0116,29,567,803125,Harapanahalli (TMC),006000,6 HINDI ,865,529,336,0,0,0,865,529,336
C0116,29,567,803125,Harapanahalli (TMC),006066, Banjari,10,5,5,0,0,0,10,5,5
C0116,29,567,803125,Harapanahalli (TMC),006240, Hindi,241,118,123,0,0,0,241,118,123
C0116,29,567,803125,Harapanahalli (TMC),006353, Lamani/Lambadi,563,381,182,0,0,0,563,381,182
C0116,29,567,803125,Harapanahalli (TMC),006400, Marwari,23,11,12,0,0,0,23,11,12
C0116,29,567,803125,Harapanahalli (TMC),006489, Rajasthani,24,12,12,0,0,0,24,12,12
C0116,29,567,803125,Harapanahalli (TMC),006999,6 Others,4,2,2,0,0,0,4,2,2
C0116,29,567,803125,Harapanahalli (TMC),007000,7 KANNADA,27084,13719,13365,0,0,0,27084,13719,13365
C0116,29,567,803125,Harapanahalli (TMC),007016, Kannada,27080,13716,13364,0,0,0,27080,13716,13364
C0116,29,567,803125,Harapanahalli (TMC),007027, Kuruba/Kurumba,2,2,0,0,0,0,2,2,0
C0116,29,567,803125,Harapanahalli (TMC),007999,7 Others,2,1,1,0,0,0,2,1,1
C0116,29,567,803125,Harapanahalli (TMC),009000,9 KONKANI,29,15,14,0,0,0,29,15,14
C0116,29,567,803125,Harapanahalli (TMC),009011, Konkani,29,15,14,0,0,0,29,15,14
C0116,29,567,803125,Harapanahalli (TMC),011000,11 MALAYALAM,15,7,8,0,0,0,15,7,8
C0116,29,567,803125,Harapanahalli (TMC),011016, Malayalam,15,7,8,0,0,0,15,7,8
C0116,29,567,803125,Harapanahalli (TMC),013000,13 MARATHI ,485,246,239,0,0,0,485,246,239
C0116,29,567,803125,Harapanahalli (TMC),013071, Marathi,479,243,236,0,0,0,479,243,236
C0116,29,567,803125,Harapanahalli (TMC),013999,13 Others,6,3,3,0,0,0,6,3,3
C0116,29,567,803125,Harapanahalli (TMC),014000,14 NEPALI ,8,6,2,0,0,0,8,6,2
C0116,29,567,803125,Harapanahalli (TMC),014011, Nepali,8,6,2,0,0,0,8,6,2
C0116,29,567,803125,Harapanahalli (TMC),015000,15 ODIA ,4,1,3,0,0,0,4,1,3
C0116,29,567,803125,Harapanahalli (TMC),015043, Odia,4,1,3,0,0,0,4,1,3
C0116,29,567,803125,Harapanahalli (TMC),020000,20 TAMIL ,170,87,83,0,0,0,170,87,83
C0116,29,567,803125,Harapanahalli (TMC),020027, Tamil,170,87,83,0,0,0,170,87,83
C0116,29,567,803125,Harapanahalli (TMC),021000,21 TELUGU ,956,478,478,0,0,0,956,478,478
C0116,29,567,803125,Harapanahalli (TMC),021046, Telugu,956,478,478,0,0,0,956,478,478
C0116,29,567,803125,Harapanahalli (TMC),022000,22 URDU,17323,8751,8572,0,0,0,17323,8751,8572
C0116,29,567,803125,Harapanahalli (TMC),022015, Urdu,17323,8751,8572,0,0,0,17323,8751,8572
C0116,29,567,803125,Harapanahalli (TMC),037000,37 COORGI/KODAGU ,2,1,1,0,0,0,2,1,1
C0116,29,567,803125,Harapanahalli (TMC),037003, Kodava,2,1,1,0,0,0,2,1,1
C0116,29,567,803125,Harapanahalli (TMC),040000,40 ENGLISH ,4,2,2,0,0,0,4,2,2
C0116,29,567,803125,Harapanahalli (TMC),040001, English,4,2,2,0,0,0,4,2,2
C0116,29,567,803125,Harapanahalli (TMC),117000,117 TULU ,59,34,25,0,0,0,59,34,25
C0116,29,567,803125,Harapanahalli (TMC),117009, Tulu,59,34,25,0,0,0,59,34,25
C0116,29,567,803126,Jagalur (TP),006000,6 HINDI ,177,102,75,0,0,0,177,102,75
C0116,29,567,803126,Jagalur (TP),006240, Hindi,65,41,24,0,0,0,65,41,24
C0116,29,567,803126,Jagalur (TP),006353, Lamani/Lambadi,99,54,45,0,0,0,99,54,45
C0116,29,567,803126,Jagalur (TP),006489, Rajasthani,11,6,5,0,0,0,11,6,5
C0116,29,567,803126,Jagalur (TP),006503, Sadan/Sadri,2,1,1,0,0,0,2,1,1
C0116,29,567,803126,Jagalur (TP),007000,7 KANNADA,13008,6540,6468,0,0,0,13008,6540,6468
C0116,29,567,803126,Jagalur (TP),007016, Kannada,13008,6540,6468,0,0,0,13008,6540,6468
C0116,29,567,803126,Jagalur (TP),009000,9 KONKANI,8,2,6,0,0,0,8,2,6
C0116,29,567,803126,Jagalur (TP),009011, Konkani,8,2,6,0,0,0,8,2,6
C0116,29,567,803126,Jagalur (TP),011000,11 MALAYALAM,11,6,5,0,0,0,11,6,5
C0116,29,567,803126,Jagalur (TP),011016, Malayalam,11,6,5,0,0,0,11,6,5
C0116,29,567,803126,Jagalur (TP),013000,13 MARATHI ,126,70,56,0,0,0,126,70,56
C0116,29,567,803126,Jagalur (TP),013071, Marathi,126,70,56,0,0,0,126,70,56
C0116,29,567,803126,Jagalur (TP),014000,14 NEPALI ,5,1,4,0,0,0,5,1,4
C0116,29,567,803126,Jagalur (TP),014011, Nepali,5,1,4,0,0,0,5,1,4
C0116,29,567,803126,Jagalur (TP),020000,20 TAMIL ,37,18,19,0,0,0,37,18,19
C0116,29,567,803126,Jagalur (TP),020027, Tamil,37,18,19,0,0,0,37,18,19
C0116,29,567,803126,Jagalur (TP),021000,21 TELUGU ,696,365,331,0,0,0,696,365,331
C0116,29,567,803126,Jagalur (TP),021046, Telugu,696,365,331,0,0,0,696,365,331
C0116,29,567,803126,Jagalur (TP),022000,22 URDU,3188,1589,1599,0,0,0,3188,1589,1599
C0116,29,567,803126,Jagalur (TP),022015, Urdu,3188,1589,1599,0,0,0,3188,1589,1599
C0116,29,567,803126,Jagalur (TP),117000,117 TULU ,1,0,1,0,0,0,1,0,1
C0116,29,567,803126,Jagalur (TP),117009, Tulu,1,0,1,0,0,0,1,0,1
C0116,29,567,803127,Davanagere (M Corp.),001000,1 ASSAMESE,11,11,0,0,0,0,11,11,0
C0116,29,567,803127,Davanagere (M Corp.),001002, Assamese,8,8,0,0,0,0,8,8,0
C0116,29,567,803127,Davanagere (M Corp.),001999,1 Others,3,3,0,0,0,0,3,3,0
C0116,29,567,803127,Davanagere (M Corp.),002000,2 BENGALI ,228,161,67,0,0,0,228,161,67
C0116,29,567,803127,Davanagere (M Corp.),002007, Bengali,228,161,67,0,0,0,228,161,67
C0116,29,567,803127,Davanagere (M Corp.),003000,3 BODO ,1,1,0,0,0,0,1,1,0
C0116,29,567,803127,Davanagere (M Corp.),003001, Bodo/Boro,1,1,0,0,0,0,1,1,0
C0116,29,567,803127,Davanagere (M Corp.),004000,4 DOGRI ,2,2,0,0,0,0,2,2,0
C0116,29,567,803127,Davanagere (M Corp.),004001, Dogri,2,2,0,0,0,0,2,2,0
C0116,29,567,803127,Davanagere (M Corp.),005000,5 GUJARATI,523,275,248,0,0,0,523,275,248
C0116,29,567,803127,Davanagere (M Corp.),005018, Gujarati,460,248,212,0,0,0,460,248,212
C0116,29,567,803127,Davanagere (M Corp.),005057, Saurashtra/Saurashtri,6,3,3,0,0,0,6,3,3
C0116,29,567,803127,Davanagere (M Corp.),005999,5 Others,57,24,33,0,0,0,57,24,33
C0116,29,567,803127,Davanagere (M Corp.),006000,6 HINDI ,9444,5074,4370,0,0,0,9444,5074,4370
C0116,29,567,803127,Davanagere (M Corp.),006066, Banjari,34,21,13,0,0,0,34,21,13
C0116,29,567,803127,Davanagere (M Corp.),006102, Bhojpuri,8,5,3,0,0,0,8,5,3
C0116,29,567,803127,Davanagere (M Corp.),006195, Garhwali,2,1,1,0,0,0,2,1,1
C0116,29,567,803127,Davanagere (M Corp.),006240, Hindi,3823,2179,1644,0,0,0,3823,2179,1644
C0116,29,567,803127,Davanagere (M Corp.),006353, Lamani/Lambadi,3590,1838,1752,0,0,0,3590,1838,1752
C0116,29,567,803127,Davanagere (M Corp.),006376, Magadhi/Magahi,2,2,0,0,0,0,2,2,0
C0116,29,567,803127,Davanagere (M Corp.),006400, Marwari,1740,902,838,0,0,0,1740,902,838
C0116,29,567,803127,Davanagere (M Corp.),006489, Rajasthani,223,117,106,0,0,0,223,117,106
C0116,29,567,803127,Davanagere (M Corp.),006999,6 Others,22,9,13,0,0,0,22,9,13
C0116,29,567,803127,Davanagere (M Corp.),007000,7 KANNADA,288797,145684,143113,0,0,0,288797,145684,143113
C0116,29,567,803127,Davanagere (M Corp.),007016, Kannada,287881,145232,142649,0,0,0,287881,145232,142649
C0116,29,567,803127,Davanagere (M Corp.),007027, Kuruba/Kurumba,3,1,2,0,0,0,3,1,2
C0116,29,567,803127,Davanagere (M Corp.),007041, Prakritha/Prakritha Bhasha,4,2,2,0,0,0,4,2,2
C0116,29,567,803127,Davanagere (M Corp.),007999,7 Others,909,449,460,0,0,0,909,449,460
C0116,29,567,803127,Davanagere (M Corp.),008000,8 KASHMIRI ,5,3,2,0,0,0,5,3,2
C0116,29,567,803127,Davanagere (M Corp.),008005, Kashmiri,5,3,2,0,0,0,5,3,2
C0116,29,567,803127,Davanagere (M Corp.),009000,9 KONKANI,4511,2399,2112,0,0,0,4511,2399,2112
C0116,29,567,803127,Davanagere (M Corp.),009011, Konkani,4501,2394,2107,0,0,0,4501,2394,2107
C0116,29,567,803127,Davanagere (M Corp.),009013, Kudubi/Kudumbi,1,1,0,0,0,0,1,1,0
C0116,29,567,803127,Davanagere (M Corp.),009999,9 Others,9,4,5,0,0,0,9,4,5
C0116,29,567,803127,Davanagere (M Corp.),010000,10 MAITHILI ,4,4,0,0,0,0,4,4,0
C0116,29,567,803127,Davanagere (M Corp.),010008, Maithili,4,4,0,0,0,0,4,4,0
C0116,29,567,803127,Davanagere (M Corp.),011000,11 MALAYALAM,859,412,447,0,0,0,859,412,447
C0116,29,567,803127,Davanagere (M Corp.),011016, Malayalam,856,410,446,0,0,0,856,410,446
C0116,29,567,803127,Davanagere (M Corp.),011026, Yerava,3,2,1,0,0,0,3,2,1
C0116,29,567,803127,Davanagere (M Corp.),012000,12 MANIPURI ,2,2,0,0,0,0,2,2,0
C0116,29,567,803127,Davanagere (M Corp.),012003, Manipuri,2,2,0,0,0,0,2,2,0
C0116,29,567,803127,Davanagere (M Corp.),013000,13 MARATHI ,8510,4246,4264,0,0,0,8510,4246,4264
C0116,29,567,803127,Davanagere (M Corp.),013004, Are,2,1,1,0,0,0,2,1,1
C0116,29,567,803127,Davanagere (M Corp.),013071, Marathi,8502,4242,4260,0,0,0,8502,4242,4260
C0116,29,567,803127,Davanagere (M Corp.),013999,13 Others,6,3,3,0,0,0,6,3,3
C0116,29,567,803127,Davanagere (M Corp.),014000,14 NEPALI ,35,24,11,0,0,0,35,24,11
C0116,29,567,803127,Davanagere (M Corp.),014011, Nepali,35,24,11,0,0,0,35,24,11
C0116,29,567,803127,Davanagere (M Corp.),015000,15 ODIA ,51,31,20,0,0,0,51,31,20
C0116,29,567,803127,Davanagere (M Corp.),015043, Odia,51,31,20,0,0,0,51,31,20
C0116,29,567,803127,Davanagere (M Corp.),016000,16 PUNJABI ,46,25,21,0,0,0,46,25,21
C0116,29,567,803127,Davanagere (M Corp.),016038, Punjabi,46,25,21,0,0,0,46,25,21
C0116,29,567,803127,Davanagere (M Corp.),017000,17 SANSKRIT ,4,0,4,0,0,0,4,0,4
C0116,29,567,803127,Davanagere (M Corp.),017002, Sanskrit,4,0,4,0,0,0,4,0,4
C0116,29,567,803127,Davanagere (M Corp.),019000,19 SINDHI,39,18,21,0,0,0,39,18,21
C0116,29,567,803127,Davanagere (M Corp.),019008, Kachchhi,24,10,14,0,0,0,24,10,14
C0116,29,567,803127,Davanagere (M Corp.),019014, Sindhi,15,8,7,0,0,0,15,8,7
C0116,29,567,803127,Davanagere (M Corp.),020000,20 TAMIL ,5093,2594,2499,0,0,0,5093,2594,2499
C0116,29,567,803127,Davanagere (M Corp.),020027, Tamil,5093,2594,2499,0,0,0,5093,2594,2499
C0116,29,567,803127,Davanagere (M Corp.),021000,21 TELUGU ,12222,6049,6173,0,0,0,12222,6049,6173
C0116,29,567,803127,Davanagere (M Corp.),021046, Telugu,12222,6049,6173,0,0,0,12222,6049,6173
C0116,29,567,803127,Davanagere (M Corp.),022000,22 URDU,103653,52344,51309,0,0,0,103653,52344,51309
C0116,29,567,803127,Davanagere (M Corp.),022015, Urdu,103652,52343,51309,0,0,0,103652,52343,51309
C0116,29,567,803127,Davanagere (M Corp.),022999,22 Others,1,1,0,0,0,0,1,1,0
C0116,29,567,803127,Davanagere (M Corp.),037000,37 COORGI/KODAGU ,56,30,26,0,0,0,56,30,26
C0116,29,567,803127,Davanagere (M Corp.),037001, Coorgi/Kodagu,7,3,4,0,0,0,7,3,4
C0116,29,567,803127,Davanagere (M Corp.),037003, Kodava,49,27,22,0,0,0,49,27,22
C0116,29,567,803127,Davanagere (M Corp.),040000,40 ENGLISH ,47,25,22,0,0,0,47,25,22
C0116,29,567,803127,Davanagere (M Corp.),040001, English,47,25,22,0,0,0,47,25,22
C0116,29,567,803127,Davanagere (M Corp.),058000,58 KHOND/KONDH ,1,1,0,0,0,0,1,1,0
C0116,29,567,803127,Davanagere (M Corp.),058001, Khond/Kondh,1,1,0,0,0,0,1,1,0
C0116,29,567,803127,Davanagere (M Corp.),076000,76 LAKHER,1,1,0,0,0,0,1,1,0
C0116,29,567,803127,Davanagere (M Corp.),076002, Mara,1,1,0,0,0,0,1,1,0
C0116,29,567,803127,Davanagere (M Corp.),082000,82 LUSHAI/MIZO ,2,2,0,0,0,0,2,2,0
C0116,29,567,803127,Davanagere (M Corp.),082005, Lushai/Mizo,2,2,0,0,0,0,2,2,0
C0116,29,567,803127,Davanagere (M Corp.),094000,94 NISSI/DAFLA ,1,0,1,0,0,0,1,0,1
C0116,29,567,803127,Davanagere (M Corp.),094001, Apatani,1,0,1,0,0,0,1,0,1
C0116,29,567,803127,Davanagere (M Corp.),115000,115 TIBETAN ,8,4,4,0,0,0,8,4,4
C0116,29,567,803127,Davanagere (M Corp.),115008, Tibetan,8,4,4,0,0,0,8,4,4
C0116,29,567,803127,Davanagere (M Corp.),117000,117 TULU ,670,320,350,0,0,0,670,320,350
C0116,29,567,803127,Davanagere (M Corp.),117009, Tulu,670,320,350,0,0,0,670,320,350
C0116,29,567,803127,Davanagere (M Corp.),124000,124 OTHERS,145,34,111,0,0,0,145,34,111
C0116,29,567,803128,Honnali (TP),002000,2 BENGALI ,6,3,3,0,0,0,6,3,3
C0116,29,567,803128,Honnali (TP),002007, Bengali,6,3,3,0,0,0,6,3,3
C0116,29,567,803128,Honnali (TP),006000,6 HINDI ,171,97,74,0,0,0,171,97,74
C0116,29,567,803128,Honnali (TP),006066, Banjari,4,3,1,0,0,0,4,3,1
C0116,29,567,803128,Honnali (TP),006240, Hindi,58,34,24,0,0,0,58,34,24
C0116,29,567,803128,Honnali (TP),006353, Lamani/Lambadi,97,51,46,0,0,0,97,51,46
C0116,29,567,803128,Honnali (TP),006400, Marwari,12,9,3,0,0,0,12,9,3
C0116,29,567,803128,Honnali (TP),007000,7 KANNADA,13185,6495,6690,0,0,0,13185,6495,6690
C0116,29,567,803128,Honnali (TP),007016, Kannada,13068,6430,6638,0,0,0,13068,6430,6638
C0116,29,567,803128,Honnali (TP),007999,7 Others,117,65,52,0,0,0,117,65,52
C0116,29,567,803128,Honnali (TP),009000,9 KONKANI,136,65,71,0,0,0,136,65,71
C0116,29,567,803128,Honnali (TP),009011, Konkani,136,65,71,0,0,0,136,65,71
C0116,29,567,803128,Honnali (TP),011000,11 MALAYALAM,47,28,19,0,0,0,47,28,19
C0116,29,567,803128,Honnali (TP),011016, Malayalam,47,28,19,0,0,0,47,28,19
C0116,29,567,803128,Honnali (TP),013000,13 MARATHI ,464,219,245,0,0,0,464,219,245
C0116,29,567,803128,Honnali (TP),013071, Marathi,463,218,245,0,0,0,463,218,245
C0116,29,567,803128,Honnali (TP),013999,13 Others,1,1,0,0,0,0,1,1,0
C0116,29,567,803128,Honnali (TP),020000,20 TAMIL ,72,43,29,0,0,0,72,43,29
C0116,29,567,803128,Honnali (TP),020027, Tamil,72,43,29,0,0,0,72,43,29
C0116,29,567,803128,Honnali (TP),021000,21 TELUGU ,290,152,138,0,0,0,290,152,138
C0116,29,567,803128,Honnali (TP),021046, Telugu,290,152,138,0,0,0,290,152,138
C0116,29,567,803128,Honnali (TP),022000,22 URDU,3557,1785,1772,0,0,0,3557,1785,1772
C0116,29,567,803128,Honnali (TP),022015, Urdu,3557,1785,1772,0,0,0,3557,1785,1772
C0116,29,567,803129,Channagiri (TP),002000,2 BENGALI ,2,1,1,0,0,0,2,1,1
C0116,29,567,803129,Channagiri (TP),002007, Bengali,2,1,1,0,0,0,2,1,1
C0116,29,567,803129,Channagiri (TP),005000,5 GUJARATI,9,5,4,0,0,0,9,5,4
C0116,29,567,803129,Channagiri (TP),005018, Gujarati,9,5,4,0,0,0,9,5,4
C0116,29,567,803129,Channagiri (TP),006000,6 HINDI ,294,157,137,0,0,0,294,157,137
C0116,29,567,803129,Channagiri (TP),006240, Hindi,112,60,52,0,0,0,112,60,52
C0116,29,567,803129,Channagiri (TP),006353, Lamani/Lambadi,146,77,69,0,0,0,146,77,69
C0116,29,567,803129,Channagiri (TP),006400, Marwari,20,13,7,0,0,0,20,13,7
C0116,29,567,803129,Channagiri (TP),006489, Rajasthani,16,7,9,0,0,0,16,7,9
C0116,29,567,803129,Channagiri (TP),007000,7 KANNADA,11888,5996,5892,0,0,0,11888,5996,5892
C0116,29,567,803129,Channagiri (TP),007016, Kannada,11858,5981,5877,0,0,0,11858,5981,5877
C0116,29,567,803129,Channagiri (TP),007999,7 Others,30,15,15,0,0,0,30,15,15
C0116,29,567,803129,Channagiri (TP),009000,9 KONKANI,95,54,41,0,0,0,95,54,41
C0116,29,567,803129,Channagiri (TP),009011, Konkani,95,54,41,0,0,0,95,54,41
C0116,29,567,803129,Channagiri (TP),011000,11 MALAYALAM,6,3,3,0,0,0,6,3,3
C0116,29,567,803129,Channagiri (TP),011016, Malayalam,6,3,3,0,0,0,6,3,3
C0116,29,567,803129,Channagiri (TP),013000,13 MARATHI ,486,256,230,0,0,0,486,256,230
C0116,29,567,803129,Channagiri (TP),013071, Marathi,486,256,230,0,0,0,486,256,230
C0116,29,567,803129,Channagiri (TP),020000,20 TAMIL ,123,64,59,0,0,0,123,64,59
C0116,29,567,803129,Channagiri (TP),020027, Tamil,123,64,59,0,0,0,123,64,59
C0116,29,567,803129,Channagiri (TP),021000,21 TELUGU ,261,138,123,0,0,0,261,138,123
C0116,29,567,803129,Channagiri (TP),021046, Telugu,261,138,123,0,0,0,261,138,123
C0116,29,567,803129,Channagiri (TP),022000,22 URDU,8137,4176,3961,0,0,0,8137,4176,3961
C0116,29,567,803129,Channagiri (TP),022015, Urdu,8137,4176,3961,0,0,0,8137,4176,3961
C0116,29,567,803129,Channagiri (TP),040000,40 ENGLISH ,3,1,2,0,0,0,3,1,2
C0116,29,567,803129,Channagiri (TP),040001, English,3,1,2,0,0,0,3,1,2
C0116,29,567,803129,Channagiri (TP),117000,117 TULU ,9,5,4,0,0,0,9,5,4
C0116,29,567,803129,Channagiri (TP),117009, Tulu,9,5,4,0,0,0,9,5,4
C0116,29,567,606288,Haralapura (CT),005000,5 GUJARATI,38,16,22,0,0,0,38,16,22
C0116,29,567,606288,Haralapura (CT),005999,5 Others,38,16,22,0,0,0,38,16,22
C0116,29,567,606288,Haralapura (CT),006000,6 HINDI ,26,13,13,0,0,0,26,13,13
C0116,29,567,606288,Haralapura (CT),006240, Hindi,17,8,9,0,0,0,17,8,9
C0116,29,567,606288,Haralapura (CT),006353, Lamani/Lambadi,9,5,4,0,0,0,9,5,4
C0116,29,567,606288,Haralapura (CT),007000,7 KANNADA,3363,1729,1634,0,0,0,3363,1729,1634
C0116,29,567,606288,Haralapura (CT),007016, Kannada,3363,1729,1634,0,0,0,3363,1729,1634
C0116,29,567,606288,Haralapura (CT),009000,9 KONKANI,38,17,21,0,0,0,38,17,21
C0116,29,567,606288,Haralapura (CT),009011, Konkani,38,17,21,0,0,0,38,17,21
C0116,29,567,606288,Haralapura (CT),011000,11 MALAYALAM,13,7,6,0,0,0,13,7,6
C0116,29,567,606288,Haralapura (CT),011016, Malayalam,13,7,6,0,0,0,13,7,6
C0116,29,567,606288,Haralapura (CT),013000,13 MARATHI ,228,111,117,0,0,0,228,111,117
C0116,29,567,606288,Haralapura (CT),013071, Marathi,228,111,117,0,0,0,228,111,117
C0116,29,567,606288,Haralapura (CT),020000,20 TAMIL ,37,23,14,0,0,0,37,23,14
C0116,29,567,606288,Haralapura (CT),020027, Tamil,37,23,14,0,0,0,37,23,14
C0116,29,567,606288,Haralapura (CT),021000,21 TELUGU ,60,34,26,0,0,0,60,34,26
C0116,29,567,606288,Haralapura (CT),021046, Telugu,60,34,26,0,0,0,60,34,26
C0116,29,567,606288,Haralapura (CT),022000,22 URDU,838,431,407,0,0,0,838,431,407
C0116,29,567,606288,Haralapura (CT),022015, Urdu,838,431,407,0,0,0,838,431,407
C0116,29,567,606288,Haralapura (CT),117000,117 TULU ,2,2,0,0,0,0,2,2,0
C0116,29,567,606288,Haralapura (CT),117009, Tulu,2,2,0,0,0,0,2,2,0
C0116,29,567,606288,Haralapura (CT),124000,124 OTHERS,12,7,5,0,0,0,12,7,5
C0116,29,567,606289,Amaravathi (CT),005000,5 GUJARATI,4,2,2,0,0,0,4,2,2
C0116,29,567,606289,Amaravathi (CT),005999,5 Others,4,2,2,0,0,0,4,2,2
C0116,29,567,606289,Amaravathi (CT),006000,6 HINDI ,25,11,14,0,0,0,25,11,14
C0116,29,567,606289,Amaravathi (CT),006353, Lamani/Lambadi,25,11,14,0,0,0,25,11,14
C0116,29,567,606289,Amaravathi (CT),007000,7 KANNADA,1940,984,956,0,0,0,1940,984,956
C0116,29,567,606289,Amaravathi (CT),007016, Kannada,1940,984,956,0,0,0,1940,984,956
C0116,29,567,606289,Amaravathi (CT),009000,9 KONKANI,3,3,0,0,0,0,3,3,0
C0116,29,567,606289,Amaravathi (CT),009011, Konkani,3,3,0,0,0,0,3,3,0
C0116,29,567,606289,Amaravathi (CT),013000,13 MARATHI ,70,42,28,0,0,0,70,42,28
C0116,29,567,606289,Amaravathi (CT),013071, Marathi,70,42,28,0,0,0,70,42,28
C0116,29,567,606289,Amaravathi (CT),020000,20 TAMIL ,5,3,2,0,0,0,5,3,2
C0116,29,567,606289,Amaravathi (CT),020027, Tamil,5,3,2,0,0,0,5,3,2
